id,item_name,people_id
1683,book,39472
1684,phone,72110
1685,laptop,92757
1686,laptop,24100
1687,book,66209
1688,pc,70390
1689,phone,28992
1690,pc,43393
1691,laptop,98652
1692,book,73575
1693,car,85105
1694,chair,45351
1695,phone,84182
1696,book,31958
1697,chair,42065
1698,phone,14860
1699,phone,94892
1700,laptop,67746
1701,car,67411
1702,car,63806
1703,chair,85397
1704,pc,10793
1705,chair,70513
1706,book,8581
1707,pc,27941
1708,car,13621
1709,pc,92109
1710,iphone,84746
1711,car,97896
1712,iphone,60191
1713,iphone,11471
1714,chair,33018
1715,book,29837
1716,laptop,59129
1717,iphone,41471
1718,chair,15506
1719,book,94409
1720,book,97773
1721,book,9514
1722,laptop,13911
1723,laptop,39498
1724,book,57367
1725,phone,86602
1726,chair,69922
1727,pc,51248
1728,car,71529
1729,laptop,
1730,pc,95594
1731,iphone,1461
1732,book,18530
1733,chair,75067
1734,book,71765
1735,chair,98080
1736,iphone,45069
1737,pc,84663
1738,car,21096
1739,pc,33127
1740,pc,87946
1741,car,7128
1742,car,71939
1743,phone,9587
1744,laptop,32858
1745,chair,76099
1746,phone,
1747,laptop,85914
1748,pc,81201
1749,chair,41652
1750,phone,80785
1751,iphone,76568
1752,pc,47774
1753,car,56139
1754,pc,32266
1755,car,96969
1756,iphone,47118
1757,pc,43458
1758,phone,47020
1759,car,72308
1760,chair,79511
1761,chair,18350
1762,book,96147
1763,iphone,9882
1764,chair,82788
1765,chair,75877
1766,phone,27886
1767,chair,71233
1768,book,19481
1769,laptop,77280
1770,iphone,17548
1771,phone,11869
1772,phone,1388
1773,iphone,80482
1774,iphone,67388
1775,pc,23480
1776,book,86430
1777,car,
1778,iphone,47028
1779,chair,63916
1780,pc,48422
1781,pc,27102
1782,book,47349
1783,phone,59591
1784,chair,85003
1785,laptop,68337
1786,iphone,97243
1787,laptop,74732
1788,pc,49613
1789,laptop,10202
1790,book,29215
1791,book,45224
1792,phone,79195
1793,chair,18214
1794,phone,10104
1795,book,27723
1796,pc,47477
1797,book,15509
1798,iphone,43283
1799,iphone,88503
1800,phone,77436
1801,pc,53857
1802,chair,16762
1803,book,17658
1804,iphone,75008
1805,pc,33850
1806,pc,53143
1807,book,
1808,iphone,94312
1809,iphone,37152
1810,chair,79498
1811,phone,22356
1812,pc,78753
1813,pc,23839
1814,book,34671
1815,pc,44914
1816,phone,9023
1817,pc,17329
1818,chair,68512
1819,car,89701
1820,phone,79365
1821,chair,80576
1822,book,69655
1823,book,12214
1824,phone,79098
1825,book,88940
1826,iphone,55139
1827,laptop,91441
1828,book,63192
1829,car,45943
1830,book,99816
1831,car,12807
1832,phone,62539
1833,car,10986
1834,laptop,71267
1835,phone,716
1836,iphone,932
1837,book,68126
1838,chair,26924
1839,iphone,53588
1840,laptop,55846
1841,iphone,34249
1842,car,74012
1843,laptop,89208
1844,phone,54162
1845,book,63238
1846,pc,72733
1847,phone,40193
1848,book,92470
1849,phone,86413
1850,chair,58536
1851,car,21206
1852,chair,52502
1853,car,72165
1854,book,92640
1855,chair,83345
1856,chair,19048
1857,phone,57065
1858,chair,29067
1859,laptop,4948
1860,iphone,52513
1861,book,37548
1862,iphone,
1863,chair,22973
1864,iphone,1403
1865,pc,67915
1866,laptop,78579
1867,book,30365
1868,book,4726
1869,laptop,37
1870,pc,36167
1871,car,87773
1872,phone,26255
1873,book,92225
1874,chair,72036
1875,laptop,73284
1876,book,36242
1877,pc,25496
1878,phone,75354
1879,chair,53363
1880,book,9487
1881,book,15336
1882,car,33776
1883,book,75352
1884,laptop,49424
1885,book,31886
1886,car,60142
1887,iphone,76916
1888,car,15239
1889,laptop,83055
1890,car,
1891,iphone,41383
1892,phone,
1893,book,91857
1894,car,37655
1895,chair,98145
1896,car,72686
1897,pc,46338
1898,pc,35268
1899,pc,89536
1900,pc,26170
1901,pc,34787
1902,pc,32728
1903,car,20446
1904,car,10287
1905,iphone,
1906,phone,70972
1907,chair,48653
1908,book,75303
1909,car,23969
1910,car,36735
1911,phone,75584
1912,pc,55466
1913,phone,4268
1914,book,89959
1915,car,15776
1916,iphone,41373
1917,iphone,88356
1918,pc,13205
1919,laptop,34039
1920,pc,31082
1921,laptop,80358
1922,laptop,65374
1923,phone,91843
1924,car,52506
1925,laptop,74895
1926,pc,
1927,iphone,13090
1928,iphone,30907
1929,book,49923
1930,pc,96802
1931,pc,1276
1932,pc,17625
1933,car,69990
1934,iphone,63782
1935,laptop,74427
1936,chair,90510
1937,pc,33330
1938,phone,12622
1939,phone,34048
1940,laptop,73071
1941,car,2599
1942,phone,89074
1943,book,75483
1944,iphone,22877
1945,car,42610
1946,iphone,96537
1947,phone,49947
1948,book,82799
1949,pc,83962
1950,car,55288
1951,iphone,53054
1952,car,10369
1953,pc,41088
1954,laptop,93117
1955,laptop,51833
1956,laptop,47600
1957,iphone,59020
1958,phone,3027
1959,pc,86772
1960,laptop,91841
1961,iphone,21877
1962,phone,8361
1963,phone,3455
1964,car,10911
1965,chair,20352
1966,chair,51097
1967,laptop,96677
1968,laptop,16569
1969,pc,22361
1970,chair,46771
1971,car,62410
1972,phone,
1973,book,71898
1974,phone,91438
1975,book,78326
1976,phone,83342
1977,book,83858
1978,iphone,45504
1979,phone,11738
1980,phone,54028
1981,laptop,1383
1982,chair,99391
1983,car,37586
1984,phone,90147
1985,phone,62530
1986,laptop,56418
1987,car,30305
1988,car,48974
1989,pc,73472
1990,phone,21400
1991,iphone,51081
1992,car,34469
1993,chair,31399
1994,book,80375
1995,car,35633
1996,laptop,69722
1997,car,24641
1998,car,17907
1999,laptop,59682
2000,book,91812
2001,book,42027
2002,chair,70119
2003,chair,13405
2004,laptop,93742
2005,phone,30514
2006,chair,64694
2007,pc,40838
2008,car,48679
2009,phone,4159
2010,laptop,98378
2011,pc,51435
2012,chair,23803
2013,pc,32778
2014,car,1653
2015,chair,
2016,iphone,58059
2017,pc,4392
2018,pc,12315
2019,book,27321
2020,phone,40908
2021,laptop,95451
2022,chair,72034
2023,book,63075
2024,iphone,47241
2025,chair,28545
2026,chair,56906
2027,laptop,36188
2028,book,31862
2029,chair,
2030,book,62294
2031,iphone,48679
2032,car,20669
2033,phone,81087
2034,laptop,99557
2035,iphone,46598
2036,iphone,70300
2037,car,63942
2038,pc,73184
2039,car,45523
2040,car,96100
2041,pc,49514
2042,laptop,32859
2043,chair,57344
2044,book,91362
2045,phone,24461
2046,book,95997
2047,phone,78470
2048,car,9027
2049,book,38754
2050,car,48118
2051,phone,83627
2052,book,24318
2053,chair,47720
2054,car,42034
2055,iphone,70642
2056,car,68690
2057,iphone,72281
2058,pc,42283
2059,phone,14478
2060,chair,8739
2061,chair,17009
2062,pc,26486
2063,chair,12943
2064,chair,50934
2065,iphone,81785
2066,iphone,6433
2067,laptop,94089
2068,chair,27359
2069,iphone,10480
2070,phone,7956
2071,laptop,54519
2072,car,92855
2073,chair,34840
2074,book,9225
2075,car,28298
2076,book,95049
2077,pc,24832
2078,pc,32605
2079,book,23448
2080,book,54419
2081,iphone,83705
2082,book,60125
2083,iphone,13644
2084,pc,72085
2085,phone,86184
2086,pc,78632
2087,phone,41307
2088,book,
2089,laptop,54046
2090,car,95140
2091,laptop,73812
2092,book,72120
2093,iphone,59297
2094,phone,
2095,chair,37287
2096,book,17705
2097,laptop,29083
2098,pc,2844
2099,car,90402
2100,car,72569
2101,book,74922
2102,pc,60341
2103,laptop,34732
2104,laptop,32749
2105,pc,39361
2106,chair,74588
2107,pc,94841
2108,laptop,22662
2109,phone,90386
2110,iphone,12499
2111,book,4898
2112,iphone,50010
2113,chair,43829
2114,laptop,56925
2115,phone,15799
2116,car,97999
2117,iphone,1498
2118,iphone,50133
2119,chair,5397
2120,laptop,19605
2121,laptop,28940
2122,pc,95889
2123,phone,
2124,car,66155
2125,chair,37982
2126,car,17326
2127,laptop,74899
2128,iphone,52322
2129,laptop,65774
2130,phone,17088
2131,car,73308
2132,pc,85491
2133,book,80739
2134,iphone,31760
2135,chair,56369
2136,laptop,75499
2137,chair,54209
2138,phone,24967
2139,laptop,85905
2140,chair,22184
2141,laptop,57961
2142,book,5882
2143,car,89831
2144,laptop,95484
2145,car,96938
2146,chair,81396
2147,pc,37707
2148,chair,14585
2149,laptop,2981
2150,laptop,70517
2151,pc,68585
2152,car,63311
2153,book,18526
2154,iphone,2410
2155,phone,86969
2156,book,22324
2157,chair,91295
2158,book,60943
2159,iphone,8729
2160,phone,86898
2161,car,47214
2162,car,38337
2163,car,50662
2164,pc,
2165,book,
2166,chair,63525
2167,car,11537
2168,pc,60029
2169,book,2816
2170,chair,69391
2171,laptop,51563
2172,iphone,45453
2173,iphone,81950
2174,laptop,65700
2175,laptop,82023
2176,laptop,3862
2177,book,29567
2178,pc,51491
2179,iphone,95668
2180,phone,88866
2181,book,89983
2182,pc,75090
2183,pc,40944
2184,book,71071
2185,pc,18163
2186,book,26517
2187,car,90247
2188,iphone,17727
2189,phone,
2190,car,74035
2191,pc,73051
2192,book,15517
2193,pc,19073
2194,iphone,41771
2195,phone,
2196,laptop,83472
2197,iphone,24632
2198,chair,3433
2199,car,
2200,book,74323
2201,book,30432
2202,pc,47089
2203,chair,62469
2204,pc,79260
2205,phone,49015
2206,pc,64414
2207,phone,25330
2208,pc,1967
2209,laptop,
2210,pc,26585
2211,car,23209
2212,phone,64217
2213,iphone,59971
2214,pc,5482
2215,book,49856
2216,iphone,80151
2217,iphone,70275
2218,book,92289
2219,car,14328
2220,phone,5559
2221,pc,51853
2222,iphone,50777
2223,book,6461
2224,pc,52171
2225,laptop,37475
2226,phone,38590
2227,book,90433
2228,book,60762
2229,car,11854
2230,iphone,23562
2231,car,91241
2232,book,54206
2233,laptop,23445
2234,phone,93406
2235,pc,11820
2236,laptop,85010
2237,iphone,94158
2238,iphone,14963
2239,iphone,47571
2240,chair,50343
2241,iphone,67065
2242,book,49634
2243,book,22398
2244,laptop,86445
2245,car,18953
2246,pc,6725
2247,phone,95703
2248,car,
2249,laptop,15408
2250,pc,
2251,chair,33175
2252,chair,65358
2253,book,79689
2254,phone,77183
2255,iphone,53759
2256,phone,78656
2257,chair,71741
2258,laptop,73079
2259,car,6411
2260,pc,85626
2261,laptop,4250
2262,iphone,79073
2263,laptop,11495
2264,chair,23363
2265,pc,80096
2266,iphone,77983
2267,book,23254
2268,phone,47210
2269,chair,39229
2270,laptop,49668
2271,car,56010
2272,car,38382
2273,phone,91045
2274,car,69081
2275,phone,91203
2276,pc,14326
2277,book,82441
2278,book,
2279,phone,79269
2280,car,
2281,laptop,41482
2282,laptop,81689
2283,laptop,80516
2284,book,95575
2285,iphone,23580
2286,book,38074
2287,pc,3143
2288,phone,15456
2289,iphone,80649
2290,phone,43750
2291,laptop,83558
2292,pc,26370
2293,iphone,8891
2294,laptop,72088
2295,laptop,14920
2296,iphone,51910
2297,iphone,3816
2298,car,43321
2299,car,88142
2300,phone,4660
2301,iphone,20366
2302,iphone,70381
2303,laptop,54257
2304,iphone,68298
2305,laptop,88892
2306,laptop,2453
2307,pc,43479
2308,car,46346
2309,chair,
2310,laptop,44453
2311,phone,21753
2312,book,24560
2313,book,98505
2314,laptop,41222
2315,iphone,54246
2316,chair,31148
2317,laptop,39666
2318,pc,22939
2319,chair,4901
2320,car,12137
2321,phone,63263
2322,book,44579
2323,phone,68632
2324,laptop,18781
2325,car,67652
2326,iphone,
2327,pc,60210
2328,phone,68464
2329,chair,5771
2330,iphone,11413
2331,laptop,6047
2332,chair,86374
2333,iphone,75701
2334,car,27504
2335,laptop,37560
2336,laptop,57817
2337,iphone,19571
2338,pc,1999
2339,book,13418
2340,pc,72006
2341,laptop,92321
2342,car,32089
2343,pc,80381
2344,laptop,6648
2345,pc,88538
2346,chair,7051
2347,chair,23459
2348,iphone,77693
2349,iphone,91667
2350,phone,40952
2351,laptop,93441
2352,car,69924
2353,chair,
2354,car,74421
2355,pc,91566
2356,phone,40683
2357,iphone,61000
2358,phone,29333
2359,pc,80863
2360,laptop,51390
2361,pc,87186
2362,laptop,42567
2363,phone,8567
2364,phone,62737
2365,phone,36996
2366,car,75324
2367,pc,53174
2368,car,14022
2369,laptop,9296
2370,car,60420
2371,phone,31270
2372,book,20843
2373,phone,44658
2374,pc,77459
2375,phone,57062
2376,book,71372
2377,iphone,86849
2378,iphone,93311
2379,book,14984
2380,book,42647
2381,book,58355
2382,pc,53188
2383,chair,89850
2384,car,49664
2385,laptop,86529
2386,chair,18208
2387,book,83379
2388,car,19231
2389,iphone,69632
2390,laptop,75750
2391,phone,89327
2392,laptop,89071
2393,laptop,56980
2394,iphone,
2395,laptop,
2396,book,66902
2397,phone,38559
2398,chair,71943
2399,chair,73404
2400,car,
2401,chair,4087
2402,pc,77353
2403,phone,93293
2404,phone,57041
2405,book,22729
2406,phone,72800
2407,phone,47223
2408,car,37810
2409,car,17600
2410,chair,2058
2411,pc,63792
2412,iphone,17796
2413,chair,54507
2414,car,91146
2415,book,81690
2416,pc,55590
2417,book,50425
2418,laptop,55675
2419,book,65294
2420,car,93340
2421,book,71587
2422,book,4963
2423,book,48310
2424,chair,90504
2425,chair,95852
2426,book,
2427,car,60940
2428,book,79963
2429,chair,82662
2430,iphone,87650
2431,chair,70673
2432,car,80352
2433,chair,70127
2434,car,59511
2435,book,75230
2436,iphone,46257
2437,car,21955
2438,chair,78333
2439,iphone,73886
2440,laptop,62018
2441,book,6765
2442,iphone,
2443,car,3578
2444,laptop,16622
2445,book,36418
2446,laptop,36827
2447,laptop,1861
2448,iphone,22886
2449,book,86396
2450,phone,22989
2451,laptop,30958
2452,phone,69125
2453,car,11062
2454,pc,20204
2455,car,54125
2456,car,86594
2457,phone,21926
2458,pc,45229
2459,chair,99022
2460,car,21967
2461,phone,39500
2462,phone,98622
2463,book,89589
2464,iphone,34422
2465,pc,56981
2466,chair,58827
2467,phone,69501
2468,iphone,
2469,chair,83548
2470,laptop,
2471,phone,85467
2472,car,35432
2473,laptop,33468
2474,iphone,60438
2475,car,31692
2476,iphone,25549
2477,book,90476
2478,pc,1386
2479,iphone,8906
2480,chair,68847
2481,chair,46073
2482,pc,33016
2483,pc,81185
2484,chair,77874
2485,iphone,28419
2486,book,92808
2487,chair,79257
2488,pc,84922
2489,book,24217
2490,chair,33205
2491,laptop,9924
2492,iphone,36226
2493,car,87500
2494,car,33729
2495,pc,36344
2496,car,50933
2497,laptop,
2498,laptop,
2499,laptop,9096
2500,phone,
2501,pc,23388
2502,iphone,18857
2503,book,28624
2504,book,57878
2505,iphone,4569
2506,chair,95360
2507,laptop,2459
2508,phone,83930
2509,chair,87111
2510,phone,91757
2511,laptop,75319
2512,chair,64314
2513,phone,95389
2514,car,9188
2515,book,50387
2516,iphone,63185
2517,chair,47044
2518,laptop,52509
2519,chair,84813
2520,chair,44572
2521,chair,99674
2522,car,26623
2523,pc,50353
2524,iphone,91210
2525,phone,82656
2526,iphone,11123
2527,iphone,24833
2528,pc,3324
2529,iphone,
2530,pc,8256
2531,car,40334
2532,phone,58891
2533,chair,7347
2534,laptop,5611
2535,phone,85701
2536,iphone,88877
2537,car,19523
2538,iphone,9441
2539,chair,64080
2540,iphone,81051
2541,chair,85037
2542,pc,82924
2543,chair,12752
2544,phone,77469
2545,chair,13937
2546,chair,80691
2547,pc,26560
2548,phone,96721
2549,iphone,15833
2550,iphone,18000
2551,laptop,27948
2552,car,22734
2553,laptop,35899
2554,pc,22026
2555,iphone,21627
2556,phone,76282
2557,chair,82863
2558,book,20677
2559,chair,10580
2560,chair,11683
2561,iphone,37189
2562,phone,62391
2563,iphone,18754
2564,iphone,59037
2565,phone,22878
2566,book,78154
2567,pc,80222
2568,chair,39478
2569,laptop,73100
2570,pc,69494
2571,chair,99762
2572,book,60845
2573,car,27277
2574,laptop,14769
2575,car,62182
2576,phone,87836
2577,chair,47735
2578,laptop,32949
2579,laptop,99406
2580,phone,97047
2581,chair,23053
2582,pc,63577
2583,book,30841
2584,iphone,75990
2585,laptop,97922
2586,iphone,30154
2587,car,29855
2588,chair,54079
2589,car,28922
2590,chair,63492
2591,chair,18997
2592,pc,59636
2593,pc,17878
2594,phone,82840
2595,laptop,
2596,pc,4206
2597,iphone,36779
2598,pc,61018
2599,phone,99659
2600,laptop,38687
2601,book,83623
2602,book,75775
2603,book,11334
2604,phone,64122
2605,car,
2606,book,60655
2607,laptop,56113
2608,iphone,32483
2609,laptop,29151
2610,book,75196
2611,chair,5796
2612,chair,
2613,iphone,4406
2614,phone,62818
2615,car,12844
2616,phone,10890
2617,book,90853
2618,iphone,28574
2619,pc,31334
2620,iphone,
2621,chair,39955
2622,pc,74760
2623,iphone,59616
2624,phone,92161
2625,phone,48551
2626,iphone,83021
2627,chair,9266
2628,phone,43634
2629,book,55823
2630,car,80281
2631,book,27151
2632,car,81324
2633,laptop,7184
2634,book,88428
2635,laptop,14544
2636,phone,81151
2637,chair,22972
2638,iphone,8782
2639,book,26832
2640,pc,
2641,pc,85070
2642,phone,98602
2643,book,92123
2644,pc,99730
2645,pc,35043
2646,book,36325
2647,chair,45249
2648,phone,69033
2649,car,93038
2650,book,69842
2651,laptop,48253
2652,car,90862
2653,car,
2654,chair,60014
2655,chair,23437
2656,laptop,
2657,chair,36168
2658,chair,65054
2659,pc,68247
2660,iphone,54596
2661,iphone,17305
2662,phone,58177
2663,iphone,38209
2664,pc,30451
2665,car,84498
2666,laptop,44930
2667,iphone,42769
2668,phone,91339
2669,book,58360
2670,phone,17295
2671,car,34079
2672,pc,37767
2673,car,19443
2674,laptop,21805
2675,book,93298
2676,book,22984
2677,car,87340
2678,car,31182
2679,chair,41500
2680,book,34132
2681,laptop,73726
2682,iphone,41542
2683,laptop,58776
2684,book,
2685,book,3266
2686,phone,19055
2687,phone,20454
2688,chair,
2689,book,
2690,laptop,38739
2691,phone,98849
2692,book,74086
2693,iphone,57947
2694,laptop,95897
2695,phone,18274
2696,iphone,40380
2697,chair,28883
2698,phone,42777
2699,chair,25578
2700,book,36428
2701,pc,70570
2702,car,88022
2703,chair,
2704,phone,41649
2705,book,7346
2706,iphone,19391
2707,iphone,48448
2708,phone,37309
2709,laptop,58402
2710,car,28271
2711,iphone,97193
2712,phone,37831
2713,pc,55552
2714,iphone,18293
2715,car,11282
2716,pc,62208
2717,car,43963
2718,chair,77421
2719,car,867
2720,phone,35825
2721,phone,60570
2722,iphone,17947
2723,pc,50039
2724,laptop,5535
2725,car,76704
2726,laptop,96974
2727,phone,320
2728,pc,83958
2729,car,16276
2730,iphone,37707
2731,phone,90156
2732,iphone,15644
2733,car,8745
2734,book,76161
2735,phone,33804
2736,iphone,90996
2737,car,67177
2738,iphone,34018
2739,pc,19154
2740,laptop,90869
2741,pc,6932
2742,laptop,83394
2743,laptop,38228
2744,book,10069
2745,book,82317
2746,pc,78480
2747,car,42284
2748,car,89780
2749,car,89842
2750,iphone,12561
2751,book,18837
2752,chair,36885
2753,laptop,54000
2754,laptop,21368
2755,chair,65979
2756,pc,73224
2757,book,68898
2758,car,72235
2759,iphone,14937
2760,phone,10013
2761,chair,2277
2762,phone,90577
2763,laptop,57925
2764,book,44832
2765,pc,3769
2766,iphone,29144
2767,pc,18659
2768,iphone,16429
2769,pc,10302
2770,phone,14643
2771,chair,63472
2772,car,25736
2773,chair,86479
2774,book,61483
2775,chair,5672
2776,chair,1346
2777,car,16225
2778,book,26217
2779,pc,3835
2780,chair,97805
2781,laptop,45591
2782,laptop,65619
2783,car,31696
2784,book,12989
2785,car,1832
2786,book,25106
2787,laptop,98830
2788,book,95072
2789,chair,66085
2790,car,48033
2791,iphone,57627
2792,iphone,
2793,pc,49756
2794,phone,29825
2795,phone,41193
2796,chair,68121
2797,pc,47349
2798,iphone,94651
2799,chair,64711
2800,chair,59892
2801,book,90052
2802,car,72602
2803,phone,56093
2804,pc,62347
2805,iphone,1675
2806,iphone,13785
2807,phone,86317
2808,iphone,18791
2809,phone,77405
2810,chair,22114
2811,chair,26094
2812,laptop,52990
2813,chair,55666
2814,iphone,93519
2815,car,35779
2816,car,84388
2817,phone,87382
2818,book,
2819,phone,19316
2820,car,16015
2821,laptop,30254
2822,iphone,3895
2823,chair,8942
2824,phone,23474
2825,phone,42854
2826,pc,81688
2827,chair,86649
2828,car,64512
2829,car,38477
2830,iphone,66164
2831,laptop,70848
2832,book,4141
2833,phone,15615
2834,phone,49327
2835,phone,4306
2836,pc,39720
2837,iphone,56450
2838,pc,50997
2839,phone,74560
2840,iphone,72585
2841,iphone,61580
2842,phone,20487
2843,book,34523
2844,phone,49518
2845,book,37281
2846,laptop,77393
2847,chair,48026
2848,laptop,76541
2849,chair,81940
2850,laptop,56118
2851,laptop,
2852,phone,86670
2853,pc,84945
2854,laptop,90176
2855,chair,15003
2856,laptop,70571
2857,laptop,86214
2858,car,67470
2859,phone,91220
