id,Title
723,Reducing Gun Violence in America: Evidence for Change
724,Structuring Machine Learning Projects
725, IT Security: Defense against the digital dark arts 
726,Build Wireframes and Low-Fidelity Prototypes
727,First Step Korean
728,Human Resources Analytics
729,Fundamentals of Quantitative Modeling
730,Understanding the Brain: The Neurobiology of Everyday Life
731,ITIL 4 Exam Preparation
732,Introduction to User Experience Design 
733,Introduction to Social Media Marketing
734,Medical Neuroscience
735,Databases and SQL for Data Science with Python
736,Data Science Methodology
737,Excel Skills for Business: Essentials
738,Machine Learning with Python
739,Sequence Models
740,Global Diplomacy – Diplomacy in the Modern World
741,Introduction to Financial Accounting
742,Introduction to Front-End Development
743,Principles of Management
744,Food & Beverage Management
745,Google Data Analytics Capstone: Complete a Case Study
746,From Likes to Leads: Interact with Customers Online
747,Python Project for Data Science
748,Cryptography I
749,An Introduction to American Law
750,Marketing Analytics
751,Introductory Human Physiology
752,International Women's Health and Human Rights
753,Machine Learning Foundations for Product Managers
754,Introduction to Psychology
755,Capstone: Applying Project Management in the Real World
756,Write Professional Emails in English
757,Introduction to Marketing
758,Narrative Economics
759,Data Analysis with Python
760,Gamification
761,Digital Product Management: Modern Fundamentals
762,The Path to Insights: Data Models and Pipelines
763,Learn to Program: The Fundamentals
764,Python Data Structures
765,Behavioral Finance
766,Calculus for Machine Learning and Data Science
767,Introduction to Data Engineering
768,Finance for Non-Finance Professionals
769,Essentials in Clinical Simulations Across the Health Professions
770,Microeconomics Principles
771,Forensic Accounting and Fraud Examination
772,Design and Interpretation of Clinical Trials
773,Customer Analytics
774,"Introduction to Financial Analysis - The ""Why?"""
775,AWS Cloud Technical Essentials
776,Conduct UX Research and Test Early Concepts
777,Customer Service Fundamentals
778,Data Management for Clinical Research
779,Fundamentals of Graphic Design
780,Build Basic Generative Adversarial Networks (GANs)
781,English for Career Development
782,Project Launch
783,Introduction to Calculus
784,Natural Language Processing with Probabilistic Models
785,Computational Thinking for Problem Solving
786,Data Visualization and Dashboards with Excel and Cognos
787,Introduction to Python Programming
788,Assets in Accounting
789,Doing more with Google Sheets
790,Contabilidad para no contadores 
791,Convolutional Neural Networks in TensorFlow
792,Go Beyond the Numbers: Translate Data into Insights
793,Animal Behaviour and Welfare
794,Understanding Clinical Research: Behind the Statistics
795,Introduction to Mathematical Thinking
796,Circular Economy - Sustainable Materials Management
797,Addiction Treatment: Clinical Skills for Healthcare Providers
798,Machine Learning Data Lifecycle in Production 
799,"Information Systems Auditing, Controls and Assurance"
800,Python and Statistics for Financial Analysis
801,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course)
802,Introduction to DevOps
803,International Humanitarian Law in Theory and Practice 
804,Think Outside the Inbox: Email Marketing
805,Introduction to Software Engineering
806,Introduction to Medical Software
807,Introduction to Finance: The Basics
808,Natural Language Processing with Attention Models
809,Introduction to Technical Support 
810,Entrepreneurship 1: Developing the Opportunity
811,Vital Signs: Understanding What the Body Is Telling Us
812,International Leadership and Organizational Behavior
813,An Introduction to Consumer Neuroscience & Neuromarketing 
814,Create High-Fidelity Designs and Prototypes in Figma
815,Improving Communication Skills
816,The Manager's Toolkit: A Practical Guide to Managing People at Work
817,Health Behavior Change: From Evidence to Action
818,Programming with JavaScript
819,Clinical Terminology for International and U.S. Students
820,Réussir le Changement
821,Positive Psychology: Martin E. P. Seligman’s Visionary Science
822,"Aspectos básicos: Datos, datos, en todas partes"
823,Fundamentals of Reinforcement Learning
824,Dino 101: Dinosaur Paleobiology
825,Fundamentos de la gestión de proyectos
826,Introducción a la programación en Python I: Aprendiendo a programar con Python
827,Fundamentals of Music Theory
828,Oil & Gas Industry Operations and Markets 
829,Data Visualization with Python
830,Sales and CRM Overview
831,Mathematics for Machine Learning: Linear Algebra
832,Introduction to Corporate Finance
833,How to Manage a Remote Team
834,Construction Project Management
835,Science of Exercise
836,"Sequences, Time Series and Prediction"
837,Supply Chain Principles
838,SAP Professional Fundamentals
839,Visualizing the Living Body: Diagnostic Imaging
840,A Crash Course in Causality:  Inferring Causal Effects from Observational Data
841,Excel Skills for Business: Intermediate I
842,Natural Language Processing in TensorFlow
843,Write A Feature Length Screenplay For Film Or Television
844,ADHD: Everyday Strategies for Elementary Students
845,Financial Accounting Fundamentals
846,Introduction to Programming with MATLAB
847,Using Python to Access Web Data
848,Dog Emotion and Cognition
849,"Introduction to Web Development with HTML, CSS, JavaScript"
850,Analyze Datasets and Train ML Models using AutoML
851,Terrorism and Counterterrorism: Comparing Theory and Practice
852,"Speak English Professionally: In Person, Online & On the Phone"
853,Assess for Success: Marketing Analytics and Measurement
854,English for Journalism
855,The Power of Statistics
856,Visual Elements of User Interface Design
857,Work Smarter with Microsoft Excel
858,Supply Chain Logistics
859,Teamwork Skills: Communicating Effectively in Groups
860,Exploratory Data Analysis for Machine Learning
861,"Penetration Testing, Incident Response and Forensics"
862,Version Control
863,Work Smarter with Microsoft Word
864,Arts and Heritage Management
865,Innovation Management
866,Introduction to Spreadsheets and Models
867,Wind Energy
868,AI for Medical Diagnosis
869,Accounting: Principles of Financial Accounting
870,Write Your First Novel
871,Social Media Management 
872,"Decisions, Decisions: Dashboards and Reports"
873,COVID-19 Contact Tracing
874,Camino a la Excelencia en Gestión de Proyectos
875,Introduction to Hardware and Operating Systems
876,Introduction to Embedded Systems Software and Development Environments
877,Introduction to Financial Engineering and Risk Management
878,English for Business and Entrepreneurship
879,Natural Language Processing with Sequence Models
880,Design Thinking for the Greater Good: Innovation in the Social Sector
881,What is Compliance?
882,Hands-on Introduction to Linux Commands and Shell Scripting
883,Getting Started with AI using IBM Watson
884,Microsoft Power Platform Fundamentals
885,Machine Learning Introduction for Everyone
886,Financing and Investing in Infrastructure
887,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms"
888,Modern Art & Ideas
889,Fundamentals of Technology Sales
890,Creative Writing: The Craft of Plot
891,Miracles of Human Language: An Introduction to Linguistics
892,Liabilities and Equity in Accounting
893,Biology Meets Programming: Bioinformatics for Beginners
894,The Business of Product Management I
895,Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep
896,Solar Energy Basics
897,Learning to Teach Online
898,Introduction to Deep Learning & Neural Networks with Keras
899,Network Security & Database Vulnerabilities 
900,Digital Transformation
901,Project Management: Foundations and Initiation
902,Responsive Web Design in Adobe XD
903,Marketing Digital
904,Using Python to Interact with the Operating System
905,The Arts and Science of Relationships: Understanding Human Needs
906,"Make the Sale: Build, Launch, and Manage E-commerce Stores"
